"Notes"	"Disease"	"Disease Code"	"State"	"State Code"	"Year"	"Year Code"	STD Cases	Population	Rate
	"Primary and Secondary Syphilis"	"310"	"Iowa"	"19"	"2014"	"2014"	72	3090416	2.33
"Total"	"Primary and Secondary Syphilis"	"310"	"Iowa"	"19"			459	56598165	0.81
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"1996"	"1996"	28	2614554	1.07
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"1997"	"1997"	32	2635292	1.21
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"1998"	"1998"	14	2660598	0.53
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"1999"	"1999"	14	2678338	0.52
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2000"	"2000"	6	2692557	0.22
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2001"	"2001"	25	2702125	0.93
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2002"	"2002"	20	2715884	0.74
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2003"	"2003"	25	2723508	0.92
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2004"	"2004"	24	2735502	0.88
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2005"	"2005"	19	2744687	0.69
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2006"	"2006"	27	2764075	0.98
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2007"	"2007"	28	2775997	1.01
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2008"	"2008"	30	2802134	1.07
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2009"	"2009"	32	2818747	1.14
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2010"	"2010"	19	2853118	0.67
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2011"	"2011"	24	2871238	0.84
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2012"	"2012"	24	2885905	0.83
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2013"	"2013"	51	2893957	1.76
	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"	"2014"	"2014"	60	2893957	2.07
"Total"	"Primary and Secondary Syphilis"	"310"	"Kansas"	"20"			502	52462173	0.96
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"1996"	"1996"	154	3919535	3.93
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"1997"	"1997"	135	3952747	3.42
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"1998"	"1998"	106	3985390	2.66
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"1999"	"1999"	101	4018053	2.51
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2000"	"2000"	85	4048832	2.10
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2001"	"2001"	48	4068816	1.18
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2002"	"2002"	88	4092891	2.15
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2003"	"2003"	33	4117827	0.80
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2004"	"2004"	47	4145922	1.13
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2005"	"2005"	52	4173405	1.25
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2006"	"2006"	73	4206074	1.74
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2007"	"2007"	56	4241474	1.32
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2008"	"2008"	93	4269245	2.18
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2009"	"2009"	92	4314113	2.13
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2010"	"2010"	139	4339367	3.20
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2011"	"2011"	129	4369356	2.95
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2012"	"2012"	150	4380415	3.42
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2013"	"2013"	122	4395295	2.78
	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"	"2014"	"2014"	158	4395295	3.59
"Total"	"Primary and Secondary Syphilis"	"310"	"Kentucky"	"21"			1861	79434052	2.34
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"1996"	"1996"	532	4398877	12.09
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"1997"	"1997"	363	4421071	8.21
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"1998"	"1998"	431	4440344	9.71
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"1999"	"1999"	304	4460811	6.81
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2000"	"2000"	209	4469768	4.68
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2001"	"2001"	173	4470368	3.87
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2002"	"2002"	152	4482646	3.39
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2003"	"2003"	183	4496334	4.07
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2004"	"2004"	332	4515770	7.35
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2005"	"2005"	278	4523628	6.15
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2006"	"2006"	342	4287768	7.98
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2007"	"2007"	533	4293204	12.41
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2008"	"2008"	707	4410796	16.03
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2009"	"2009"	741	4492076	16.50
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2010"	"2010"	546	4533372	12.04
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2011"	"2011"	447	4574836	9.77
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2012"	"2012"	339	4601893	7.37
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2013"	"2013"	423	4625470	9.15
	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"	"2014"	"2014"	575	4625470	12.43
"Total"	"Primary and Secondary Syphilis"	"310"	"Louisiana"	"22"			7610	85124502	8.94
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"1996"	"1996"	1	1249060	0.08
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"1997"	"1997"	2	1254774	0.16
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"1998"	"1998"	1	1259127	0.08
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2000"	"2000"	1	1277288	0.08
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2001"	"2001"	1	1284475	0.08
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2002"	"2002"	2	1294466	0.15
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2003"	"2003"	8	1305732	0.61
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2004"	"2004"	2	1317253	0.15
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2005"	"2005"	1	1321505	0.08
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2006"	"2006"	9	1321574	0.68
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2007"	"2007"	9	1317207	0.68
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2008"	"2008"	10	1316456	0.76
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2009"	"2009"	4	1318301	0.30
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2010"	"2010"	32	1328361	2.41
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2011"	"2011"	12	1328188	0.90
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2012"	"2012"	17	1329192	1.28
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2013"	"2013"	10	1328302	0.75
	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"	"2014"	"2014"	16	1328302	1.20
"Total"	"Primary and Secondary Syphilis"	"310"	"Maine"	"23"			138	24746371	0.56
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"1996"	"1996"	733	5111986	14.34
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"1997"	"1997"	889	5157328	17.24
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"1998"	"1998"	648	5204464	12.45
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"1999"	"1999"	343	5254509	6.53
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2000"	"2000"	300	5312462	5.65
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2001"	"2001"	266	5386079	4.94
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2002"	"2002"	228	5458137	4.18
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2003"	"2003"	312	5508909	5.66
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2004"	"2004"	380	5558058	6.84
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2005"	"2005"	313	5600388	5.59
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2006"	"2006"	300	5615727	5.34
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2007"	"2007"	345	5618344	6.14
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2008"	"2008"	378	5633597	6.71
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2009"	"2009"	314	5699478	5.51
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2010"	"2010"	328	5773552	5.68
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2011"	"2011"	452	5828289	7.76
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2012"	"2012"	431	5884563	7.32
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2013"	"2013"	456	5928814	7.69
	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"	"2014"	"2014"	449	5928814	7.57
"Total"	"Primary and Secondary Syphilis"	"310"	"Maryland"	"24"			7865	105463498	7.46
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"1996"	"1996"	85	6179756	1.38
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"1997"	"1997"	70	6226058	1.12
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"1998"	"1998"	46	6271838	0.73
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"1999"	"1999"	37	6317345	0.59
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2000"	"2000"	62	6361724	0.97
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2001"	"2001"	46	6401167	0.72
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2002"	"2002"	99	6427803	1.54
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2003"	"2003"	133	6433422	2.07
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2004"	"2004"	114	6416505	1.78
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2005"	"2005"	125	6398743	1.95
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2006"	"2006"	124	6437193	1.93
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2007"	"2007"	155	6449755	2.40
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2008"	"2008"	216	6497967	3.32
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2009"	"2009"	238	6593587	3.61
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2010"	"2010"	285	6547629	4.35
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2011"	"2011"	266	6587536	4.04
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2012"	"2012"	316	6646144	4.75
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2013"	"2013"	360	6692824	5.38
	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"	"2014"	"2014"	301	6692824	4.50
"Total"	"Primary and Secondary Syphilis"	"310"	"Massachusetts"	"25"			3078	122579820	2.51
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"1996"	"1996"	183	9758645	1.88
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"1997"	"1997"	153	9809051	1.56
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"1998"	"1998"	211	9847942	2.14
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"1999"	"1999"	249	9897116	2.52
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2000"	"2000"	330	9956115	3.31
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2001"	"2001"	428	10006266	4.28
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2002"	"2002"	486	10050446	4.84
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2003"	"2003"	249	10079985	2.47
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2004"	"2004"	192	10112620	1.90
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2005"	"2005"	105	10120860	1.04
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2006"	"2006"	118	10095643	1.17
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2007"	"2007"	123	10071822	1.22
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2008"	"2008"	210	10003422	2.10
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2009"	"2009"	230	9969727	2.31
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2010"	"2010"	235	9883640	2.38
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2011"	"2011"	286	9876187	2.90
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2012"	"2012"	295	9883360	2.98
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2013"	"2013"	487	9895622	4.92
	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"	"2014"	"2014"	421	9895622	4.25
"Total"	"Primary and Secondary Syphilis"	"310"	"Michigan"	"26"			4991	189214091	2.64
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"1996"	"1996"	16	4712827	0.34
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"1997"	"1997"	16	4763390	0.34
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"1998"	"1998"	9	4813412	0.19
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"1999"	"1999"	10	4873481	0.21
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2000"	"2000"	16	4934248	0.32
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2001"	"2001"	33	4984535	0.66
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2002"	"2002"	59	5019720	1.18
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2003"	"2003"	47	5059375	0.93
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2004"	"2004"	27	5100958	0.53
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2005"	"2005"	70	5132799	1.36
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2006"	"2006"	47	5167101	0.91
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2007"	"2007"	59	5197621	1.14
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2008"	"2008"	116	5220393	2.22
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2009"	"2009"	71	5266214	1.35
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2010"	"2010"	149	5303925	2.81
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2011"	"2011"	139	5344861	2.60
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2012"	"2012"	118	5379139	2.19
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2013"	"2013"	193	5420380	3.56
	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"	"2014"	"2014"	257	5420380	4.74
"Total"	"Primary and Secondary Syphilis"	"310"	"Minnesota"	"27"			1452	97114759	1.50
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"1996"	"1996"	821	2748085	29.88
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"1997"	"1997"	391	2777004	14.08
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"1998"	"1998"	261	2804834	9.31
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"1999"	"1999"	193	2828408	6.82
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2000"	"2000"	137	2848829	4.81
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2001"	"2001"	140	2859733	4.90
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2002"	"2002"	49	2871782	1.71
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2003"	"2003"	40	2881283	1.39
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2004"	"2004"	59	2902966	2.03
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2005"	"2005"	49	2921088	1.68
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2006"	"2006"	86	2910540	2.95
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2007"	"2007"	133	2918785	4.56
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2008"	"2008"	184	2938618	6.26
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2009"	"2009"	237	2951996	8.03
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2010"	"2010"	228	2967297	7.68
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2011"	"2011"	191	2978512	6.41
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2012"	"2012"	150	2984926	5.03
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2013"	"2013"	78	2991207	2.61
	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"	"2014"	"2014"	189	2991207	6.32
"Total"	"Primary and Secondary Syphilis"	"310"	"Mississippi"	"28"			3616	55077100	6.57
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"1996"	"1996"	221	5431553	4.07
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"1997"	"1997"	118	5481193	2.15
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"1998"	"1998"	109	5521765	1.97
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"1999"	"1999"	96	5561948	1.73
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2000"	"2000"	29	5605067	0.52
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2001"	"2001"	26	5637309	0.46
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2002"	"2002"	34	5672579	0.60
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2003"	"2003"	61	5704484	1.07
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2004"	"2004"	94	5754618	1.63
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2005"	"2005"	147	5800310	2.53
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2006"	"2006"	168	5842713	2.88
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2007"	"2007"	239	5878415	4.07
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2008"	"2008"	224	5911605	3.79
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2009"	"2009"	173	5987580	2.89
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2010"	"2010"	152	5988927	2.54
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2011"	"2011"	136	6010688	2.26
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2012"	"2012"	157	6021988	2.61
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2013"	"2013"	251	6044171	4.15
	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"	"2014"	"2014"	352	6044171	5.82
"Total"	"Primary and Secondary Syphilis"	"310"	"Missouri"	"29"			2787	109901084	2.54
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"1999"	"1999"	1	897507	0.11
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2004"	"2004"	4	926865	0.43
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2005"	"2005"	7	935670	0.75
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2006"	"2006"	1	944632	0.11
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2007"	"2007"	8	957861	0.84
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2008"	"2008"	7	967440	0.72
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2009"	"2009"	4	974989	0.41
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2010"	"2010"	3	989415	0.30
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2011"	"2011"	7	998199	0.70
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2012"	"2012"	2	1005141	0.20
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2013"	"2013"	5	1015165	0.49
	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"	"2014"	"2014"	8	1015165	0.79
"Total"	"Primary and Secondary Syphilis"	"310"	"Montana"	"30"			57	17932471	0.32
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"1996"	"1996"	6	1673740	0.36
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"1997"	"1997"	3	1686418	0.18
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"1998"	"1998"	8	1695816	0.47
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"1999"	"1999"	6	1704764	0.35
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2000"	"2000"	2	1713375	0.12
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2001"	"2001"	10	1720039	0.58
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2002"	"2002"	6	1729180	0.35
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2003"	"2003"	10	1739291	0.57
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2004"	"2004"	7	1747214	0.40
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2005"	"2005"	4	1758787	0.23
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2006"	"2006"	7	1768331	0.40
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2007"	"2007"	4	1774571	0.23
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2008"	"2008"	15	1783432	0.84
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2009"	"2009"	5	1796619	0.28
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2010"	"2010"	12	1826341	0.66
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2011"	"2011"	10	1842641	0.54
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2012"	"2012"	8	1855525	0.43
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2013"	"2013"	41	1868516	2.19
	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"	"2014"	"2014"	50	1868516	2.68
"Total"	"Primary and Secondary Syphilis"	"310"	"Nebraska"	"31"			214	33553116	0.64
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"1996"	"1996"	20	1666320	1.20
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"1997"	"1997"	11	1764104	0.62
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"1998"	"1998"	15	1853191	0.81
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"1999"	"1999"	5	1934718	0.26
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2000"	"2000"	5	2018828	0.25
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2001"	"2001"	8	2097722	0.38
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2002"	"2002"	15	2173491	0.69
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2003"	"2003"	12	2241154	0.54
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2004"	"2004"	40	2334771	1.71
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2005"	"2005"	109	2414807	4.51
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2006"	"2006"	137	2495529	5.49
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2007"	"2007"	111	2565382	4.33
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2008"	"2008"	77	2600167	2.96
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2009"	"2009"	91	2643085	3.44
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2010"	"2010"	130	2700551	4.81
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2011"	"2011"	136	2723322	4.99
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2012"	"2012"	113	2758931	4.10
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2013"	"2013"	205	2790136	7.35
	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"	"2014"	"2014"	357	2790136	12.80
"Total"	"Primary and Secondary Syphilis"	"310"	"Nevada"	"32"			1597	44566345	3.58
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"1996"	"1996"	1	1174719	0.09
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"1998"	"1998"	2	1205940	0.17
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"1999"	"1999"	1	1222014	0.08
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2000"	"2000"	2	1240473	0.16
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2001"	"2001"	1	1259359	0.08
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2002"	"2002"	8	1275056	0.63
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2003"	"2003"	19	1287689	1.48
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2004"	"2004"	5	1299500	0.38
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2005"	"2005"	16	1309940	1.22
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2006"	"2006"	13	1314895	0.99
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2007"	"2007"	30	1315828	2.28
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2008"	"2008"	20	1315809	1.52
	"Primary and Secondary Syphilis"	"310"	"New Hampshire"	"33"	"2009"	"2009"	14	1324575	1.06
